"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL373250";"";"None";"399.41";"0";"3.07";"103, L-838417";"Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C";"Activity";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2327261";"Positive allosteric modulation of GABAA alpha2 (unknown origin) relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321869";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"34.0"
"CHEMBL911";"ZOLPIDEM";"4.0";"307.40";"0";"3.25";"44";"Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1";"Inhibition";"'='";"74.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5237501";"Inhibition of GABA-A alpha2 receptor (unknown origin) relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236558";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";"";"74.1"
"CHEMBL373250";"";"None";"399.41";"0";"3.07";"103, L-838417";"Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"22.92";"0.43";"6.08";"11.03";"0";"CHEMBL2327955";"Positive allosteric modulation of GABAA alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321869";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.7"
"CHEMBL373250";"";"None";"399.41";"0";"3.07";"1; L-838417";"Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C";"FC";"'='";"0.43";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4403724";"Binding affinity to GABA-A alpha2 (unknown origin) assessed as increase in induced current relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.43"
"CHEMBL3647568";"";"None";"428.46";"0";"4.25";"BDBM144259";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4F)c3)cnnc21";"Ki";"'='";"18.2";"nM";"7.74";"";"280539";"UO_0000065";"18.06";"0.35";"3.49";"9.96";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"18.2"
"CHEMBL454606";"";"None";"240.26";"0";"2.89";"87c";"CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"34.55";"0.63";"5.41";"15.10";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"5.0"
"CHEMBL3647536";"DARIGABAT";"2.0";"440.50";"0";"4.12";"8; PF-06372865, CVL-865";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21";"FC";"'='";"0.35";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4403724";"Binding affinity to GABA-A alpha2 (unknown origin) assessed as increase in induced current relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.35"
"CHEMBL5290746";"";"None";"331.38";"0";"4.11";"88b";"COC(=O)c1cc2c(cn1)[nH]c1ccc(NCc3ccccc3)cc12";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"22.70";"0.41";"3.41";"11.23";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"30.0"
"CHEMBL5290464";"";"None";"300.31";"0";"2.74";"89b";"CCOC(=O)c1ncc2[nH]c3ccc(O)cc3c2c1COC";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"27.64";"0.52";"5.56";"9.83";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"5.0"
"CHEMBL5280240";"";"None";"314.34";"0";"3.05";"89c";"CCOC(=O)c1ncc2[nH]c3ccc(OC)cc3c2c1COC";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"28.63";"0.53";"5.95";"12.25";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"1.0"
"CHEMBL49141";"";"None";"342.40";"0";"3.83";"89d";"CCCOc1ccc2[nH]c3cnc(C(=O)OCC)c(COC)c3c2c1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"26.29";"0.49";"5.17";"12.25";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"1.0"
"CHEMBL52030";"";"None";"341.37";"0";"2.35";"105, L-655708";"CCOC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc1-2";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"22.17";"0.41";"5.22";"10.28";"0";"CHEMBL2327955";"Positive allosteric modulation of GABAA alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321869";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"27.0"
"CHEMBL363211";"";"None";"368.40";"0";"2.09";"106, MRK-016";"Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"24.69";"0.46";"7.01";"8.34";"0";"CHEMBL2327955";"Positive allosteric modulation of GABAA alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321869";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.8"
"CHEMBL3647562";"";"None";"396.45";"0";"3.72";"BDBM144253";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(C)(=O)=O)cc4)c3)cnnc21";"Ki";"'='";"17.7";"nM";"7.75";"";"280533";"UO_0000065";"19.55";"0.38";"4.03";"9.97";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"17.7"
"CHEMBL1783282";"AZD7325";"2.0";"354.39";"0";"3.17";"6; AZD7325, Table 2, R4C1";"CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N";"Ki";"'='";"0.309";"nM";"9.51";"";"";"UO_0000065";"26.83";"0.50";"6.34";"10.55";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"9.51"
"CHEMBL5266498";"";"None";"284.31";"0";"3.04";"89a";"CCOC(=O)c1ncc2[nH]c3ccccc3c2c1COC";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"29.98";"0.55";"5.48";"13.27";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"3.0"
"CHEMBL3647559";"";"None";"410.47";"0";"4.11";"BDBM144250";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4)c3)cnnc21";"Ki";"'='";"21.7";"nM";"7.66";"";"280573";"UO_0000065";"18.67";"0.36";"3.55";"9.86";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"21.7"
"CHEMBL363211";"";"None";"368.40";"0";"2.09";"106, MRK-016";"Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1";"Activity";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2327261";"Positive allosteric modulation of GABAA alpha2 (unknown origin) relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321869";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"4.0"
"CHEMBL6597";"Ro-154513";"None";"326.32";"0";"2.58";"34; Ro15-4513";"CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"24.99";"0.46";"5.57";"7.20";"0";"CHEMBL5341719";"Binding affinity to GABAa alpha2 (unknown origin) assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5338767";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"7.0"
"CHEMBL453066";"BETA-CCM";"None";"226.24";"0";"2.50";"87b";"COC(=O)c1cc2c(cn1)[nH]c1ccccc12";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"36.05";"0.66";"5.65";"14.83";"0";"CHEMBL5235568";"Binding affinity to human recombinant GABAA alpha2 receptor assessed as inhibition constant incubated for 1 hrs by liquid scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"7.0"
"CHEMBL3647539";"";"None";"452.51";"0";"4.26";"BDBM144230";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C5CC5)cc4OC)c3)cnnc21";"Ki";"'='";"9.71";"nM";"8.01";"";"280531";"UO_0000065";"17.71";"0.34";"3.75";"9.21";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"9.71"
"CHEMBL475022";"";"None";"356.39";"0";"2.78";"26; HZ-166";"C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)OCC)ncn1-2";"FC";"'='";"0.52";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4403724";"Binding affinity to GABA-A alpha2 (unknown origin) assessed as increase in induced current relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.52"
"CHEMBL12";"DIAZEPAM";"4.0";"284.75";"0";"3.15";"Diazepam";"CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"27.29";"0.53";"4.62";"23.78";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"17.0"
"CHEMBL5272616";"";"None";"384.91";"0";"4.55";"43";"CCCN(CCC)C(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(Cl)nn12";"Inhibition";"'='";"98.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5237501";"Inhibition of GABA-A alpha2 receptor (unknown origin) relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236558";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";"";"98.6"
"CHEMBL407";"FLUMAZENIL";"4.0";"303.29";"0";"1.77";"SID90341071";"CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"30.00";"0.56";"7.33";"14.12";"0";"CHEMBL4837571";"Binding affinity to GABBA alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837182";"1";"Scientific Literature";"J Nat Prod";"2021";"None";"";"BINDING AGENT";"";"9.1"
"CHEMBL3647565";"";"None";"426.47";"0";"3.73";"BDBM144256";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(C)(=O)=O)cc4OC)c3)cnnc21";"Ki";"'='";"7.48";"nM";"8.13";"";"280536";"UO_0000065";"19.05";"0.37";"4.40";"9.34";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"7.48"
"CHEMBL3681419";"BASMISANIL";"2.0";"445.47";"0";"2.63";"39; RG1662";"Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1";"Ki";"'='";"502.0";"nM";"6.30";"";"";"UO_0000065";"14.14";"0.28";"3.67";"6.14";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"502.0"
"CHEMBL178942";"";"None";"383.45";"0";"4.52";"9";"c1ccc(-c2nnc3c4c(c(OCc5ccccn5)nn23)C2CCC4CC2)cc1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"19.78";"0.36";"3.07";"11.63";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"26.0"
"CHEMBL1783282";"AZD7325";"2.0";"354.39";"0";"3.17";"6; AZD7325, Table 2, R4C1";"CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"26.87";"0.50";"6.35";"10.57";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.3"
"CHEMBL4476044";"";"None";"353.43";"0";"4.79";"5; NS11394";"CC(C)(O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2C#N)c1";"FC";"'='";"0.26";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4403724";"Binding affinity to GABA-A alpha2 (unknown origin) assessed as increase in induced current relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.26"
